,Post_Content,Date,Comments_Shares,All_Responses,Brand
1336,"Fresh fish pies, rich stews and vibrant stir-fries — these scrumptious suppers prove that quick mid-week meals can be good for you too http://tes.co/healthymeals","September 15, 2015",215 Comments389 Shares,4.1K,Tesco
1338,Anything is possible when you're armed with an avocado and appetite for something delicious — check out our favourite ways to use the brilliant berry. http://tes.co/avocados,"September 14, 2015",607 Comments800 Shares,8.6K,Tesco
1340,"Show stopping spuds. Add herbs, spices and a splash of olive oil to serve up potatoes with a difference. tes.co/uWpKmB","September 13, 2015",10 Comments17 Shares,126,Tesco
1342,"Want to make spectacular roast spuds? Start by parboiling them, drizzle some olive oil, place in the oven and you’re golden. tes.co/uWpKmB","September 13, 2015",96 Comments41 Shares189K Views,413,Tesco
1344,"There's only one way to follow up a lovely long weekend lie-in, and that's treating yourself to the ultimate brunch
http://tes.co/bestbrunch","September 12, 2015",305 Comments128 Shares,4.5K,Tesco
1346,"Winner, winner, chicken dinner — feast on these scrumptious recipes this weekend http://tes.co/chickenrecipes","September 11, 2015",99 Comments225 Shares,3.4K,Tesco
1348,"Has Bake Off got you craving that delicious puff pastry? Ian, our Tesco baker of 27 years, is here to show you how to achieve that golden glazed crust.","September 10, 2015",27 Comments41 Shares164K Views,240,Tesco
1350,Frangipane-tastic. Has the latest pastry-fuelled Great British Bake Off given you a fancy for frangipane? This apricot recipe is bursting with flavour inside a crumbly pastry case. http://tes.co/xJoDHX,"September 9, 2015",43 Comments160 Shares549K Views,572,Tesco
1352,"Why not toast Her Royal Highness today with a splendid scone or two. One suggests a ratio of one jam to two cream, but which goes first?","September 9, 2015",3.6K Comments551 Shares,6.7K,Tesco
1354,"Want a quick-fix protein packed salad in minutes? This will definitely hit the spot, with no cooking needed.","September 8, 2015",331 Comments239 Shares,4.1K,Tesco
1356,"Need a Monday morning pick me up? Blitz this fresh and fruity mix for a brilliant breakfast smoothie, packed full of energy.","September 7, 2015",20 Comments27 Shares148K Views,267,Tesco
1358,"Delicious cauliflower cheese that's rich, creamy and above all great tasting. Just another reason to look forward to today's Sunday roast.
http://tes.co/g61Cdc","September 6, 2015",364 Comments461 Shares,5.6K,Tesco
1360,"Looks so good you can almost taste it. But if your cauliflower cheese sauce is too thick. Thin it with some stock, place it in the oven, and then wait as it begins to turn beautifully golden brown. http://tes.co/g61Cdc","September 6, 2015",412 Comments377 Shares1.2M Views,4.6K,Tesco
1362,"How do you like your eggs in the morning? To get cracking results, timing is important, so make sure you get yours just how you want them.","September 5, 2015",267 Comments141 Shares186K Views,961,Tesco
1364,"Is there anything better than hearing, “fancy a curry?” on a Friday night?
The best thing is, you can make this comforting prawn and mango curry in just 20 minutes (that’s even quicker than a takeaway)
tes.co/prawncurry","September 4, 2015","603 Comments1,144 Shares",6.2K,Tesco
1366,Easy chick-peasy. Make these delicious pittas in minutes with no cooking needed.,"September 3, 2015",122 Comments98 Shares,1.9K,Tesco
1368,"Alternative ingredients steal the show on tonight’s Great British Bake Off. Taste test our gluten free range, or be the baker with these gloriously gluten free recipes. http://tes.co/glutenfreebakes","September 2, 2015",116 Comments223 Shares626K Views,700,Tesco
1370,Get back to school with a bang this week. These crafty tricks will help liven up any lunch box.,"September 1, 2015",606 Comments657 Shares,8.6K,Tesco
1372,"From bun cha to shrimp po' boys, these vibrantly flavoured street-food recipes are calling out to be shared this bank holiday.
http://tes.co/streetfood","August 31, 2015",93 Comments183 Shares,4.2K,Tesco
1374,Doing some GBBO inspired baking this weekend? Make your cakes the cream of the crop with this jam jar trick,"August 30, 2015",62 Comments228 Shares392K Views,786,Tesco
1376,An easy-to-build garden den? Yes please!,"August 29, 2015","327 Comments2,051 Shares394K Views",4.2K,Tesco
1378,"Emergency last-minute marinades for your bank holiday BBQ? We've got you covered #FlameAcademy
http://tes.co/speedymarinades","August 29, 2015",147 Comments141 Shares,6.2K,Tesco
1380,Break the ice at your next party with these cool n' colourful cubes,"August 28, 2015",154 Comments528 Shares512K Views,1.7K,Tesco
1382,"Beef, lettuce, cheese and sesame seed buns — assemble!
This National Burger Day we've put together a list of our ten favourites, each worthy of a patty on the back #FlameAcademy
http://tes.co/bestburgers","August 27, 2015",183 Comments224 Shares,6.6K,Tesco
1384,"Has Bake Off got you craving crème? Make your very own Bake Off brûlée, and wow the judges in your home.","August 26, 2015",106 Comments193 Shares683K Views,959,Tesco
1386,"These chocolate cupcakes are hiding a secret ingredient – beetroot! Whizz up bright pink concoctions with your children this bank holiday, while cunningly reducing sugar. You can find more Eat Happy Cookalongs here:
http://tes.co/vFSb8a","August 25, 2015",61 Comments307 Shares329K Views,577,Tesco
1388,Don’t let a rainy day spoil the fun. Bring the outside in using sticky tape and the kids’ toy cars.,"August 24, 2015",105 Comments267 Shares346K Views,1K,Tesco
1390,"🎶 You like tomato and I like tomahto, let's call the whole thing off 🎶 and have a fruity fiesta with these blushing recipes
http://tes.co/tomatoes","August 23, 2015",98 Comments329 Shares,4.5K,Tesco
1392,"BBQ veg always falling through the grill?
We’ve found a way to solve that, and other summer dilemmas with these great #FlameAcademy tips and tricks
http://tes.co/BBQhacks","August 22, 2015",97 Comments216 Shares,4K,Tesco
1394,Make it the zest Friday ever with an icy-cool lemonade slushie,"August 21, 2015",118 Comments281 Shares472K Views,827,Tesco
1396,Don’t let flies ruin your alfresco soirée – make these orange peel citronella candle holders and they’ll soon buzz off.,"August 20, 2015","464 Comments2,517 Shares639K Views",4.4K,Tesco
1398,"Are you bready for tonight's Great British Bake Off episode?
Here are our top ten recipes to fall in loaf with: http://tes.co/breadrecipes","August 19, 2015",49 Comments85 Shares,2.1K,Tesco
1400,A zingy citrus twist on classic (and ever so classy) French éclairs http://tes.co/MeringueEclairs,"August 19, 2015",24 Comments39 Shares,294,Tesco
1402,Explore the fragrant flavours of India with this week’s Eat Happy Cookalong – like this naan and fresh peach chutney. A delicious side dish for the whole family to make together. Cook along to all of our Indian recipes here: http://tes.co/64haF9,"August 18, 2015",11 Comments48 Shares273K Views,255,Tesco
1404,Smart cookie idea: turn your biscuits into cute animals with the kids!,"August 17, 2015",37 Comments74 Shares580K Views,755,Tesco
1406,"Which chocolatey dessert can you make in an orange, on a BBQ?
Answer: Brownies! #FlameAcademy","August 16, 2015",196 Comments467 Shares148K Views,1.4K,Tesco
1408,Heading to the seaside? Keep keys and cash safe with this nifty hiding place,"August 15, 2015",229 Comments231 Shares164K Views,1.2K,Tesco
1410,"It's the weekend — treat yourself to an extra special breakfast with these summery ways to rise and dine
http://tes.co/summerbreakfast","August 15, 2015",62 Comments77 Shares,985,Tesco
1412,"The British weather might be unpredictable, but these rainy day recipes are *always* delicious.
Light some candles, put the telly on and prepare to tuck in...
http://tes.co/rainyday","August 14, 2015",78 Comments236 Shares,1.5K,Tesco
1414,"Got a back to school list as long as your arm? Double your Clubcard vouchers with Clubcard Boost on all back to school items – and hey presto, your list get smaller as your points grow bigger.
http://tes.co/R1zJkT","August 14, 2015",16 Comments4 Shares,104,Tesco
1416,Pssst: The secret to cupcake greatness? Marshmallows,"August 13, 2015","717 Comments1,514 Shares338K Views",4.6K,Tesco
1418,"Arlettes? Biscotti? Crumbs! We thought last week's challenges were tough, but this week's GBBO really takes the biscuit!
Get yourself in a munchy mood with ten tasty tea-dunkers.
tes.co/biscuits","August 12, 2015",76 Comments146 Shares,2.1K,Tesco
1420,"For our Eat Happy BBQ special this week, our young Cookalong chefs are adding a bit of zing to their corn on the cobs with chilli and lime.
Find more Cookalongs here: http://po.st/KWW2OM","August 11, 2015",37 Comments166 Shares725K Views,1.2K,Tesco
1422,You can enjoy even more of your outdoor space by planting upwards – try this vertical garden hack,"August 10, 2015","278 Comments1,409 Shares268K Views",3.7K,Tesco
1424,"Grab yourself a pizza the action with this great BBQ tip
#FlameAcademy","August 9, 2015",89 Comments224 Shares125K Views,890,Tesco
1426,"Sandwich ✔
Drink ✔
Lollipop ✔
No need for a carrier bag – just use this tea towel trick instead.","August 8, 2015",155 Comments662 Shares298K Views,3.8K,Tesco
1428,"This week's #FlameAcademy expert couldn't be better timed — it's GBBO winner and cookbook author, Edd Kimber!
From grilling dessert fillings inside tortillas, to knowing the best fruits to grill, Edd brings his bake-off genius to the BBQ","August 7, 2015",56 Comments97 Shares758K Views,822,Tesco
1430,"Hello, emergency ice cream hotline? What's that, you need a last-minute yet extremely delicious topping? We've got just the thing....","August 6, 2015",285 Comments598 Shares229K Views,2.1K,Tesco
1432,"BBQ food can be healthy too — and yes, still just as delicious. Learn how to make fresh salsa, BBQ salads and more: http://tes.co/healthierbbq #FlameAcademy","August 6, 2015",41 Comments78 Shares,910,Tesco
1434,"Grab your whisks and keep your eyes peeled for soggy bottoms — Bake Off is back!
Tonight's showstopper is a black forest gateau! Should be a piece of cake, right?
http://tes.co/gateau","August 5, 2015",434 Comments491 Shares,13K,Tesco
1436,"The sweetest summer treats, these pretty ice creams are actually cupcakes in disguise! tes.co/IceCreamCakes","August 5, 2015",10 Comments18 Shares,187,Tesco
1438,"For this week’s Eat Happy Cookalong, we’re in Morocco! (Well, in spirit anyway). We’ve got four dishes for you to cook along to, starting with this easy, fun and fuss-free vegetable kebab. All you need are some veggies, some skewers and a grill!
Explore more dishes here: http://tes.co/BHx6dE","August 5, 2015",12 Comments57 Shares77K Views,324,Tesco
1440,"From turkey sliders to sticky homemade smores, this tasty selection of easy-to-do BBQ dishes is guaranteed to keep your little ones entertained over the holidays. #FlameAcademy
http://tes.co/kidsbbqfood","August 4, 2015",7 Comments13 Shares,113,Tesco
1442,"Clubcard Boost is back! Need to get kitted out for the family holiday? Double your Clubcard vouchers with our biggest Boost event ever.
http://www.tesco.com/clubcard/deals/boost-at-tesco/","August 3, 2015",91 Comments110 Shares,1K,Tesco
1444,Need summer holiday activities for the kids? Try this purrrfect little planter.,"August 3, 2015","456 Comments3,300 Shares609K Views",4.7K,Tesco
1446,Transform your morning cup of coffee into something even cooler:,"August 2, 2015","621 Comments1,934 Shares278K Views",4.6K,Tesco
1448,"Speedy and delicious — these BBQ recipes will have you all set to throw a spontaneous Saturday BBQ:
http://tes.co/speedybbq
#FlameAcademy","August 1, 2015",140 Comments390 Shares,6.6K,Tesco
1450,"Our next #FlameAcademy expert is the wonderful food blogger and health coach, Madeleine Shaw!
Unsure how to know when your chicken’s cooked through? Want some healthier BBQ recipe ideas? Madeleine has all the answers you need.","July 31, 2015",75 Comments69 Shares1.3M Views,805,Tesco
1452,"It’s week two of our summer Cookalong series and we’ve got some Italian themed favourites for you to try! Such as this tasty, summery bruschetta – bellissimo! Explore our Italian Cookalongs here: http://tes.co/ehoTxH","July 31, 2015",5 Comments27 Shares67K Views,201,Tesco
1454,"From aubergine hot dogs to courgetti instead of spaghetti, check out our favourite ways to give your meals a summer spin:
http://tes.co/summertwists","July 30, 2015",177 Comments471 Shares,5.7K,Tesco
1456,"Forget sun, sea and sand. Our hump day is going to involve movies, mugs of tea, and macaroni cheese: tes.co/vegmac","July 29, 2015",14 Comments20 Shares,131,Tesco
1458,"Who ever said rain has to stop play?
Here are 101 ideas to have the best rainy summer day ever:
http://tes.co/zhHuIL","July 28, 2015",161 Comments488 Shares,3.4K,Tesco
